name,cohort,analysis,outcome,model,outcome_time_median,term,hr,conf_low,conf_high,source
cohort_prevax-sub_sex_male-gallstones_disease,prevax,sub_sex_male,gallstones_disease,mdl_max_adj,NA,1.cov_cat_smoking_status,1,1,1,Stata
cohort_prevax-sub_sex_male-gallstones_disease,prevax,sub_sex_male,gallstones_disease,mdl_max_adj,NA,2.cov_cat_deprivation,0.9653068006855968,0.9363079970073692,0.99520363945029,Stata
cohort_prevax-sub_sex_male-gallstones_disease,prevax,sub_sex_male,gallstones_disease,mdl_max_adj,NA,2.cov_cat_ethnicity,0.4247122917021088,0.3775907280366332,0.4777144069738836,Stata
cohort_prevax-sub_sex_male-gallstones_disease,prevax,sub_sex_male,gallstones_disease,mdl_max_adj,NA,2.cov_cat_smoking_status,0.907379503655502,0.8816755921390129,0.9338327736357372,Stata
cohort_prevax-sub_sex_male-gallstones_disease,prevax,sub_sex_male,gallstones_disease,mdl_max_adj,NA,3.cov_cat_deprivation,0.8922724105783764,0.8655666498447948,0.9198022294841351,Stata
cohort_prevax-sub_sex_male-gallstones_disease,prevax,sub_sex_male,gallstones_disease,mdl_max_adj,NA,3.cov_cat_ethnicity,1.256369735344009,1.0767657799384722,1.4659313877267606,Stata
cohort_prevax-sub_sex_male-gallstones_disease,prevax,sub_sex_male,gallstones_disease,mdl_max_adj,NA,3.cov_cat_smoking_status,0.658636690995661,0.592542487312193,0.7321032668787453,Stata
cohort_prevax-sub_sex_male-gallstones_disease,prevax,sub_sex_male,gallstones_disease,mdl_max_adj,NA,4.cov_cat_deprivation,0.8631378216605188,0.836831787013615,0.8902707936556244,Stata
cohort_prevax-sub_sex_male-gallstones_disease,prevax,sub_sex_male,gallstones_disease,mdl_max_adj,NA,4.cov_cat_ethnicity,1.472328704403704,1.3021311911991895,1.664772204569274,Stata
cohort_prevax-sub_sex_male-gallstones_disease,prevax,sub_sex_male,gallstones_disease,mdl_max_adj,NA,4.cov_cat_smoking_status,0.8693835340915501,0.8441368947227291,0.8953852557265345,Stata
cohort_prevax-sub_sex_male-gallstones_disease,prevax,sub_sex_male,gallstones_disease,mdl_max_adj,NA,5.cov_cat_deprivation,0.8264853394424815,0.8004718601541762,0.853344196486543,Stata
cohort_prevax-sub_sex_male-gallstones_disease,prevax,sub_sex_male,gallstones_disease,mdl_max_adj,NA,5.cov_cat_ethnicity,1.5125024034810848,1.36681115141269,1.6737233574206425,Stata
cohort_prevax-sub_sex_male-gallstones_disease,prevax,sub_sex_male,gallstones_disease,mdl_max_adj,NA,6.cov_cat_ethnicity,1.5769452664639694,1.4362987612554985,1.7313641087970928,Stata
cohort_prevax-sub_sex_male-gallstones_disease,prevax,sub_sex_male,gallstones_disease,mdl_max_adj,NA,cov_bin_healthcare_worker,1.1268682218949309,1.028997986401352,1.2340471082528977,Stata
cohort_prevax-sub_sex_male-gallstones_disease,prevax,sub_sex_male,gallstones_disease,mdl_max_adj,NA,age_spline1,1.04841489528329,1.0460248264323218,1.0508104252179415,Stata
cohort_prevax-sub_sex_male-gallstones_disease,prevax,sub_sex_male,gallstones_disease,mdl_max_adj,NA,age_spline2,0.9936332541654528,0.9914395511013696,0.9958318111141004,Stata
cohort_prevax-sub_sex_male-gallstones_disease,prevax,sub_sex_male,gallstones_disease,mdl_max_adj,NA,cov_num_consulation_rate,1.0103032163441192,1.0094847982853823,1.0111222979176706,Stata
cohort_prevax-sub_sex_male-gallstones_disease,prevax,sub_sex_male,gallstones_disease,mdl_max_adj,NA,cov_bin_alcohol_above_limits,1.059336427177616,1.0201555340149413,1.1000221324378965,Stata
cohort_prevax-sub_sex_male-gallstones_disease,prevax,sub_sex_male,gallstones_disease,mdl_max_adj,NA,cov_bin_anticoagulants_bnf,1.3244958546791186,1.2847354221655198,1.365486670147432,Stata
cohort_prevax-sub_sex_male-gallstones_disease,prevax,sub_sex_male,gallstones_disease,mdl_max_adj,NA,cov_bin_antidepressants_bnf,1.2250238338359092,1.1966726334624893,1.2540468475428008,Stata
cohort_prevax-sub_sex_male-gallstones_disease,prevax,sub_sex_male,gallstones_disease,mdl_max_adj,NA,cov_bin_aspirin_bnf,1.2041535837433324,1.1735806969659364,1.2355230466802656,Stata
cohort_prevax-sub_sex_male-gallstones_disease,prevax,sub_sex_male,gallstones_disease,mdl_max_adj,NA,cov_bin_carehome_status,0.9594804873596496,0.8574145972034334,1.0736962125750762,Stata
cohort_prevax-sub_sex_male-gallstones_disease,prevax,sub_sex_male,gallstones_disease,mdl_max_adj,NA,cov_bin_cholelisthiasis,5.781470141018062,5.617400430260446,5.950331902889405,Stata
cohort_prevax-sub_sex_male-gallstones_disease,prevax,sub_sex_male,gallstones_disease,mdl_max_adj,NA,cov_bin_gi_operations,1.282484356079888,1.2523676753843884,1.3133252765285703,Stata
cohort_prevax-sub_sex_male-gallstones_disease,prevax,sub_sex_male,gallstones_disease,mdl_max_adj,NA,cov_bin_gi_sym,1.6055023527858223,1.571629061192362,1.6401057147958389,Stata
cohort_prevax-sub_sex_male-gallstones_disease,prevax,sub_sex_male,gallstones_disease,mdl_max_adj,NA,cov_bin_h_pylori_infection,1.0780463846571249,1.0083215330642308,1.152592669463765,Stata
cohort_prevax-sub_sex_male-gallstones_disease,prevax,sub_sex_male,gallstones_disease,mdl_max_adj,438,days365_714,1.3966446759517004,1.232144934707366,1.5831064114134803,Stata
cohort_prevax-sub_sex_male-gallstones_disease,prevax,sub_sex_male,gallstones_disease,mdl_max_adj,NA,cov_bin_nsaid_bnf,1.1388324831141814,1.1125415692742997,1.1657446880317412,Stata
cohort_prevax-sub_sex_male-gallstones_disease,prevax,sub_sex_male,gallstones_disease,mdl_max_adj,NA,cov_bin_obesity,1.432223168040783,1.4034702225093034,1.4615650300573944,Stata
cohort_prevax-sub_sex_male-gallstones_disease,prevax,sub_sex_male,gallstones_disease,mdl_max_adj,108,days28_197,1.6443873775656608,1.5341972805668491,1.7624917943402965,Stata
cohort_prevax-sub_sex_male-gallstones_disease,prevax,sub_sex_male,gallstones_disease,mdl_max_adj,1,days0_1,149.37695343658513,136.25511852585993,163.76230226021048,Stata
cohort_prevax-sub_sex_male-gallstones_disease,prevax,sub_sex_male,gallstones_disease,mdl_max_adj,9,days1_28,3.9677175304255607,3.541796201447882,4.444858344703934,Stata
cohort_prevax-sub_sex_male-gallstones_disease,prevax,sub_sex_male,gallstones_disease,mdl_max_adj,275,days197_365,1.2635025928990982,1.1675054749329683,1.3673928533059174,Stata
cohort_prevax-sub_sex_male-peptic_ulcer,prevax,sub_sex_male,peptic_ulcer,mdl_age_sex,1,days0_1,61.6782280050012,46.03739495307899,82.6329077419375,Stata
cohort_prevax-sub_sex_male-peptic_ulcer,prevax,sub_sex_male,peptic_ulcer,mdl_age_sex,11,days1_28,5.847726773510107,4.8091675374391105,7.110567089088417,Stata
cohort_prevax-sub_sex_male-peptic_ulcer,prevax,sub_sex_male,peptic_ulcer,mdl_age_sex,284,days197_365,1.360205919930545,1.1645676473712272,1.5887097359903923,Stata
cohort_prevax-sub_sex_male-peptic_ulcer,prevax,sub_sex_male,peptic_ulcer,mdl_age_sex,102,days28_197,1.827485905201471,1.5958453566444395,2.0927496012097233,Stata
cohort_prevax-sub_sex_male-peptic_ulcer,prevax,sub_sex_male,peptic_ulcer,mdl_age_sex,NA,age_spline2,0.9982169914517376,0.9942937428859192,1.0021557202309428,Stata
cohort_prevax-sub_sex_male-peptic_ulcer,prevax,sub_sex_male,peptic_ulcer,mdl_age_sex,421,days365_714,1.4420623839092936,1.106220223093382,1.879864312434116,Stata
cohort_prevax-sub_sex_male-peptic_ulcer,prevax,sub_sex_male,peptic_ulcer,mdl_age_sex,NA,age_spline1,1.0505233830215217,1.0462459794556804,1.0548183795258967,Stata
cohort_prevax-sub_sex_male-peptic_ulcer,prevax,sub_sex_male,peptic_ulcer,mdl_max_adj,NA,1.cov_cat_deprivation,1,1,1,Stata
cohort_prevax-sub_sex_male-peptic_ulcer,prevax,sub_sex_male,peptic_ulcer,mdl_max_adj,NA,1.cov_cat_smoking_status,1,1,1,Stata
cohort_prevax-sub_sex_male-peptic_ulcer,prevax,sub_sex_male,peptic_ulcer,mdl_max_adj,NA,2.cov_cat_deprivation,0.895917630928774,0.8471673704619258,0.947473225947506,Stata
cohort_prevax-sub_sex_male-peptic_ulcer,prevax,sub_sex_male,peptic_ulcer,mdl_max_adj,NA,2.cov_cat_smoking_status,0.6692622450993075,0.6368646031037684,0.7033079724206064,Stata
cohort_prevax-sub_sex_male-peptic_ulcer,prevax,sub_sex_male,peptic_ulcer,mdl_max_adj,NA,3.cov_cat_deprivation,0.8064492577590402,0.7619866066688696,0.8535063472877138,Stata
cohort_prevax-sub_sex_male-peptic_ulcer,prevax,sub_sex_male,peptic_ulcer,mdl_max_adj,NA,3.cov_cat_smoking_status,0.43251948569285015,0.36505837743876385,0.512447096315131,Stata
cohort_prevax-sub_sex_male-peptic_ulcer,prevax,sub_sex_male,peptic_ulcer,mdl_max_adj,NA,4.cov_cat_deprivation,0.7592683551333471,0.7163118945193644,0.8048008688920548,Stata
cohort_prevax-sub_sex_male-peptic_ulcer,prevax,sub_sex_male,peptic_ulcer,mdl_max_adj,NA,4.cov_cat_smoking_status,0.5438532660695898,0.5161214360535074,0.5730752182157676,Stata
cohort_prevax-sub_sex_male-peptic_ulcer,prevax,sub_sex_male,peptic_ulcer,mdl_max_adj,NA,5.cov_cat_deprivation,0.7357892105370814,0.6926268367016862,0.7816414088998616,Stata
cohort_prevax-sub_sex_male-peptic_ulcer,prevax,sub_sex_male,peptic_ulcer,mdl_max_adj,NA,cov_bin_healthcare_worker,1.022341004477079,0.8469729678589567,1.2340194659072683,Stata
cohort_prevax-sub_sex_male-peptic_ulcer,prevax,sub_sex_male,peptic_ulcer,mdl_max_adj,NA,age_spline1,1.038019530419777,1.0334958658639033,1.0425629952880564,Stata
cohort_prevax-sub_sex_male-peptic_ulcer,prevax,sub_sex_male,peptic_ulcer,mdl_max_adj,NA,age_spline2,1.0021980120946887,0.9978900291246914,1.0065245930231064,Stata
cohort_prevax-sub_sex_male-peptic_ulcer,prevax,sub_sex_male,peptic_ulcer,mdl_max_adj,NA,cov_num_consulation_rate,1.0127754172037489,1.0113847182015394,1.0141680284789836,Stata
cohort_prevax-sub_sex_male-peptic_ulcer,prevax,sub_sex_male,peptic_ulcer,mdl_max_adj,NA,cov_bin_alcohol_above_limits,1.5114012490147013,1.4198197117552864,1.60888999963181,Stata
cohort_prevax-sub_sex_male-peptic_ulcer,prevax,sub_sex_male,peptic_ulcer,mdl_max_adj,NA,cov_bin_anticoagulants_bnf,1.260056296843768,1.1846913778101569,1.3402156046332436,Stata
cohort_prevax-sub_sex_male-peptic_ulcer,prevax,sub_sex_male,peptic_ulcer,mdl_max_adj,NA,cov_bin_antidepressants_bnf,1.2557355543770914,1.2014571358170645,1.3124661176150672,Stata
cohort_prevax-sub_sex_male-peptic_ulcer,prevax,sub_sex_male,peptic_ulcer,mdl_max_adj,NA,cov_bin_aspirin_bnf,1.2993429323012975,1.2356081771508929,1.366365233689417,Stata
cohort_prevax-sub_sex_male-peptic_ulcer,prevax,sub_sex_male,peptic_ulcer,mdl_max_adj,NA,cov_bin_carehome_status,0.6089932470022353,0.4621508158208747,0.8024929572732215,Stata
cohort_prevax-sub_sex_male-peptic_ulcer,prevax,sub_sex_male,peptic_ulcer,mdl_max_adj,NA,cov_bin_cholelisthiasis,0.9491058956810564,0.8653743423013586,1.0409391140728372,Stata
cohort_prevax-sub_sex_male-peptic_ulcer,prevax,sub_sex_male,peptic_ulcer,mdl_max_adj,NA,cov_bin_gi_operations,1.7316837481133778,1.6564111431549664,1.8103767992622133,Stata
cohort_prevax-sub_sex_male-peptic_ulcer,prevax,sub_sex_male,peptic_ulcer,mdl_max_adj,NA,cov_bin_gi_sym,1.716228412971562,1.6487126973718111,1.7865089352354533,Stata
cohort_prevax-sub_sex_male-peptic_ulcer,prevax,sub_sex_male,peptic_ulcer,mdl_max_adj,NA,cov_bin_h_pylori_infection,1.7316461709837572,1.5553957268885703,1.927868522232046,Stata
cohort_prevax-sub_sex_male-peptic_ulcer,prevax,sub_sex_male,peptic_ulcer,mdl_max_adj,421,days365_714,1.2753899819011174,0.977978884178436,1.6632463081881004,Stata
cohort_prevax-sub_sex_male-peptic_ulcer,prevax,sub_sex_male,peptic_ulcer,mdl_max_adj,NA,cov_bin_nsaid_bnf,1.129488979605935,1.079655598497804,1.181622507053439,Stata
cohort_prevax-sub_sex_male-peptic_ulcer,prevax,sub_sex_male,peptic_ulcer,mdl_max_adj,NA,cov_bin_obesity,1.0499640232384568,1.008226956940119,1.0934288579635374,Stata
cohort_prevax-sub_sex_male-peptic_ulcer,prevax,sub_sex_male,peptic_ulcer,mdl_max_adj,11,days1_28,5.4220555699481245,4.457660157486033,6.595093740879818,Stata
cohort_prevax-sub_sex_male-peptic_ulcer,prevax,sub_sex_male,peptic_ulcer,mdl_max_adj,1,days0_1,56.935326451276545,42.4933247972298,76.28573794154556,Stata
cohort_prevax-sub_sex_male-peptic_ulcer,prevax,sub_sex_male,peptic_ulcer,mdl_max_adj,102,days28_197,1.7047636850742776,1.4884045880144636,1.952573410046348,Stata
cohort_prevax-sub_sex_male-peptic_ulcer,prevax,sub_sex_male,peptic_ulcer,mdl_max_adj,284,days197_365,1.2689873243620808,1.0862818302011024,1.4824226868394863,Stata
cohort_prevax-sub_sex_male-variceal_gi_bleeding,prevax,sub_sex_male,variceal_gi_bleeding,mdl_age_sex,1,days0_1,457.16848541206934,279.3632761713608,748.1406536976732,Stata
cohort_prevax-sub_sex_male-variceal_gi_bleeding,prevax,sub_sex_male,variceal_gi_bleeding,mdl_age_sex,8,days1_28,1.9345239973148571,0.48346473677292245,7.740753234612277,Stata
cohort_prevax-sub_sex_male-variceal_gi_bleeding,prevax,sub_sex_male,variceal_gi_bleeding,mdl_age_sex,303,days197_365,1.49659256391575,0.8712373816969514,2.5708137936258577,Stata
cohort_prevax-sub_sex_male-variceal_gi_bleeding,prevax,sub_sex_male,variceal_gi_bleeding,mdl_age_sex,84.5,days28_197,1.961185426779107,1.1862766067684332,3.242287178336149,Stata
cohort_prevax-sub_sex_male-variceal_gi_bleeding,prevax,sub_sex_male,variceal_gi_bleeding,mdl_age_sex,NA,age_spline1,1.1271359975949466,1.1067315255858157,1.1479167754306534,Stata
cohort_prevax-sub_sex_male-variceal_gi_bleeding,prevax,sub_sex_male,variceal_gi_bleeding,mdl_age_sex,389,days365_714,1.2101776899192431,0.38427597485739434,3.811142450632894,Stata
cohort_prevax-sub_sex_male-variceal_gi_bleeding,prevax,sub_sex_male,variceal_gi_bleeding,mdl_age_sex,NA,age_spline2,0.9047960679108128,0.8883937696387675,0.9215011996760676,Stata
cohort_prevax-sub_sex_male-variceal_gi_bleeding,prevax,sub_sex_male,variceal_gi_bleeding,mdl_max_adj,NA,1.cov_cat_deprivation,1,1,1,Stata
cohort_prevax-sub_sex_male-variceal_gi_bleeding,prevax,sub_sex_male,variceal_gi_bleeding,mdl_max_adj,NA,1.cov_cat_smoking_status,1,1,1,Stata
cohort_prevax-sub_sex_male-variceal_gi_bleeding,prevax,sub_sex_male,variceal_gi_bleeding,mdl_max_adj,NA,2.cov_cat_deprivation,0.9496103845848514,0.74946429574935,1.2032060470415866,Stata
cohort_prevax-sub_sex_male-variceal_gi_bleeding,prevax,sub_sex_male,variceal_gi_bleeding,mdl_max_adj,NA,2.cov_cat_smoking_status,0.6935058526287943,0.5660961720105064,0.8495913583328449,Stata
cohort_prevax-sub_sex_male-variceal_gi_bleeding,prevax,sub_sex_male,variceal_gi_bleeding,mdl_max_adj,NA,3.cov_cat_deprivation,0.7715159757539438,0.6051026293793342,0.9836956780875652,Stata
cohort_prevax-sub_sex_male-variceal_gi_bleeding,prevax,sub_sex_male,variceal_gi_bleeding,mdl_max_adj,NA,3.cov_cat_smoking_status,0.8455946257437962,0.49252458541084854,1.451765497121959,Stata
cohort_prevax-sub_sex_male-variceal_gi_bleeding,prevax,sub_sex_male,variceal_gi_bleeding,mdl_max_adj,NA,4.cov_cat_deprivation,0.6934723571050356,0.5356206023386717,0.8978443098884752,Stata
cohort_prevax-sub_sex_male-variceal_gi_bleeding,prevax,sub_sex_male,variceal_gi_bleeding,mdl_max_adj,NA,4.cov_cat_smoking_status,0.4750171359091472,0.3804232615286614,0.5931321232474172,Stata
cohort_prevax-sub_sex_male-variceal_gi_bleeding,prevax,sub_sex_male,variceal_gi_bleeding,mdl_max_adj,NA,5.cov_cat_deprivation,0.7054740435022815,0.5398668737013841,0.9218821348367222,Stata
cohort_prevax-sub_sex_male-variceal_gi_bleeding,prevax,sub_sex_male,variceal_gi_bleeding,mdl_max_adj,NA,cov_bin_alcohol_above_limits,6.393878191383137,5.300870222476562,7.712265626613241,Stata
cohort_prevax-sub_sex_male-variceal_gi_bleeding,prevax,sub_sex_male,variceal_gi_bleeding,mdl_max_adj,NA,age_spline1,1.1048511278878286,1.083482943683452,1.126640730166993,Stata
cohort_prevax-sub_sex_male-variceal_gi_bleeding,prevax,sub_sex_male,variceal_gi_bleeding,mdl_max_adj,NA,cov_bin_antidepressants_bnf,1.600735162049868,1.326434612330503,1.9317596050102703,Stata
cohort_prevax-sub_sex_male-variceal_gi_bleeding,prevax,sub_sex_male,variceal_gi_bleeding,mdl_max_adj,NA,age_spline2,0.9161399886019924,0.8979930052178262,0.9346537865774566,Stata
cohort_prevax-sub_sex_male-variceal_gi_bleeding,prevax,sub_sex_male,variceal_gi_bleeding,mdl_max_adj,NA,cov_bin_gi_operations,2.040509435571888,1.661918403730987,2.505344875723439,Stata
cohort_prevax-sub_sex_male-variceal_gi_bleeding,prevax,sub_sex_male,variceal_gi_bleeding,mdl_max_adj,NA,cov_bin_anticoagulants_bnf,1.2274852937953693,0.8599238845402913,1.7521554224085858,Stata
cohort_prevax-sub_sex_male-variceal_gi_bleeding,prevax,sub_sex_male,variceal_gi_bleeding,mdl_max_adj,NA,cov_bin_nsaid_bnf,0.6326022571907852,0.5065294058596812,0.7900540643315304,Stata
cohort_prevax-sub_sex_male-variceal_gi_bleeding,prevax,sub_sex_male,variceal_gi_bleeding,mdl_max_adj,NA,cov_bin_aspirin_bnf,1.1915671815751527,0.9171975492433954,1.5480114936833245,Stata
cohort_prevax-sub_sex_male-variceal_gi_bleeding,prevax,sub_sex_male,variceal_gi_bleeding,mdl_max_adj,NA,cov_num_consulation_rate,1.0134736626090135,1.0057282440044268,1.0212787310342333,Stata
cohort_prevax-sub_sex_male-variceal_gi_bleeding,prevax,sub_sex_male,variceal_gi_bleeding,mdl_max_adj,NA,cov_bin_gi_sym,1.1807752331402466,0.9988472649101195,1.3958391840046358,Stata
cohort_prevax-sub_sex_male-variceal_gi_bleeding,prevax,sub_sex_male,variceal_gi_bleeding,mdl_max_adj,1,days0_1,436.42040044914546,266.9968872252784,713.3527224620814,Stata
cohort_prevax-sub_sex_male-variceal_gi_bleeding,prevax,sub_sex_male,variceal_gi_bleeding,mdl_max_adj,NA,cov_bin_obesity,1.1842055170638308,0.991056235545798,1.4149981165015442,Stata
cohort_prevax-sub_sex_male-variceal_gi_bleeding,prevax,sub_sex_male,variceal_gi_bleeding,mdl_max_adj,8,days1_28,1.8738817846571607,0.4669542461947685,7.519863603764631,Stata
cohort_prevax-sub_sex_male-variceal_gi_bleeding,prevax,sub_sex_male,variceal_gi_bleeding,mdl_max_adj,303,days197_365,1.4577190215087978,0.8466315371953633,2.5098813974115264,Stata
cohort_prevax-sub_sex_male-variceal_gi_bleeding,prevax,sub_sex_male,variceal_gi_bleeding,mdl_max_adj,84.5,days28_197,1.9191431300654116,1.1576672627565328,3.181494325193068,Stata
cohort_prevax-sub_sex_male-variceal_gi_bleeding,prevax,sub_sex_male,variceal_gi_bleeding,mdl_max_adj,389,days365_714,1.0749442502475497,0.3398934815554993,3.3996109547447713,Stata
cohort_unvax-sub_sex_male-gallstones_disease,unvax,sub_sex_male,gallstones_disease,mdl_age_sex,NA,age_spline1,1.059742230735646,1.03924522034372,1.0806436112725053,Stata
cohort_unvax-sub_sex_male-gallstones_disease,unvax,sub_sex_male,gallstones_disease,mdl_age_sex,1,days0_1,114.00040488374648,72.65265976400303,178.87978713887725,Stata
cohort_unvax-sub_sex_male-gallstones_disease,unvax,sub_sex_male,gallstones_disease,mdl_age_sex,NA,age_spline2,0.990367591722358,0.972019123823216,1.0090624172866889,Stata
cohort_unvax-sub_sex_male-gallstones_disease,unvax,sub_sex_male,gallstones_disease,mdl_age_sex,8,days1_28,10.07104021694694,7.255247498852746,13.979654183734024,Stata
cohort_unvax-sub_sex_male-gallstones_disease,unvax,sub_sex_male,gallstones_disease,mdl_age_sex,57,days28_197,2.692135917712653,1.7348714180179257,4.177600338541324,Stata
cohort_unvax-sub_sex_male-gallstones_disease,unvax,sub_sex_male,gallstones_disease,mdl_max_adj,NA,1.cov_cat_deprivation,1,1,1,Stata
cohort_unvax-sub_sex_male-gallstones_disease,unvax,sub_sex_male,gallstones_disease,mdl_max_adj,NA,1.cov_cat_smoking_status,1,1,1,Stata
cohort_unvax-sub_sex_male-gallstones_disease,unvax,sub_sex_male,gallstones_disease,mdl_max_adj,NA,2.cov_cat_deprivation,1.061056383428716,0.8041012378550347,1.4001230141344414,Stata
cohort_unvax-sub_sex_male-gallstones_disease,unvax,sub_sex_male,gallstones_disease,mdl_max_adj,NA,2.cov_cat_smoking_status,0.8824085690658131,0.6940444996484904,1.1218947533697516,Stata
cohort_unvax-sub_sex_male-gallstones_disease,unvax,sub_sex_male,gallstones_disease,mdl_max_adj,NA,3.cov_cat_deprivation,1.020803946820187,0.7682315452982985,1.3564150137093496,Stata
cohort_unvax-sub_sex_male-gallstones_disease,unvax,sub_sex_male,gallstones_disease,mdl_max_adj,NA,3.cov_cat_smoking_status,0.28085493177033866,0.1652828550070525,0.47723989022266095,Stata
cohort_unvax-sub_sex_male-gallstones_disease,unvax,sub_sex_male,gallstones_disease,mdl_max_adj,NA,4.cov_cat_deprivation,0.7273086780656527,0.5247912576144832,1.0079777540391108,Stata
cohort_unvax-sub_sex_male-gallstones_disease,unvax,sub_sex_male,gallstones_disease,mdl_max_adj,NA,4.cov_cat_smoking_status,0.7283021322894677,0.5772413013395543,0.9188946487787326,Stata
cohort_unvax-sub_sex_male-gallstones_disease,unvax,sub_sex_male,gallstones_disease,mdl_max_adj,NA,5.cov_cat_deprivation,0.969338111186042,0.6922549267130619,1.3573272381329469,Stata
cohort_unvax-sub_sex_male-gallstones_disease,unvax,sub_sex_male,gallstones_disease,mdl_max_adj,NA,cov_bin_antidepressants_bnf,1.3131108280211106,1.0033463866919277,1.7185092501815245,Stata
